,date,power
1012,2006-12-17,1.4480000000000002
1013,2006-12-17,1.488
1014,2006-12-17,1.3760000000000001
1015,2006-12-17,1.354
1016,2006-12-17,1.464
1017,2006-12-17,1.784
1018,2006-12-17,2.404
1019,2006-12-17,4.01
1020,2006-12-17,3.516
1021,2006-12-17,3.974
1022,2006-12-17,3.496
1023,2006-12-17,3.944
1024,2006-12-17,3.948
1025,2006-12-17,3.882
1026,2006-12-17,4.022
1027,2006-12-17,3.9960000000000004
1028,2006-12-17,4.048
1029,2006-12-17,4.438
1030,2006-12-17,6.042
1031,2006-12-17,5.962
1032,2006-12-17,5.998
1033,2006-12-17,5.956
1034,2006-12-17,6.0
1035,2006-12-17,6.002000000000001
1036,2006-12-17,6.244
1037,2006-12-17,6.2219999999999995
1038,2006-12-17,6.28
1039,2006-12-17,6.256
1040,2006-12-17,5.486000000000001
1041,2006-12-17,5.884
1042,2006-12-17,6.302
1043,2006-12-17,5.4079999999999995
1044,2006-12-17,3.646
1045,2006-12-17,2.968
1046,2006-12-17,3.798
1047,2006-12-17,3.828
1048,2006-12-17,3.302
1049,2006-12-17,3.226
1050,2006-12-17,4.58
1051,2006-12-17,5.6739999999999995
1052,2006-12-17,4.9719999999999995
1053,2006-12-17,5.178
1054,2006-12-17,5.724
1055,2006-12-17,3.87
1056,2006-12-17,2.6420000000000003
1057,2006-12-17,3.246
1058,2006-12-17,3.482
1059,2006-12-17,3.5380000000000003
1060,2006-12-17,2.408
1061,2006-12-17,3.22
1062,2006-12-17,3.088
1063,2006-12-17,2.084
1064,2006-12-17,2.062
1065,2006-12-17,2.6079999999999997
1066,2006-12-17,1.51
1067,2006-12-17,1.6360000000000001
1068,2006-12-17,1.6780000000000002
1069,2006-12-17,1.624
1070,2006-12-17,1.55
1071,2006-12-17,1.6360000000000001
1072,2006-12-17,1.8259999999999998
1073,2006-12-17,1.8219999999999998
1074,2006-12-17,1.964
1075,2006-12-17,1.988
1076,2006-12-17,2.802
1077,2006-12-17,4.116
1078,2006-12-17,4.084
1079,2006-12-17,4.088
1080,2006-12-17,4.058
1081,2006-12-17,4.068
1082,2006-12-17,4.064
1083,2006-12-17,4.074
1084,2006-12-17,4.074
1085,2006-12-17,4.052
1086,2006-12-17,4.026
1087,2006-12-17,4.1659999999999995
1088,2006-12-17,3.908
1089,2006-12-17,3.888
1090,2006-12-17,3.896
1091,2006-12-17,2.338
1092,2006-12-17,1.816
1093,2006-12-17,2.04
1094,2006-12-17,2.134
1095,2006-12-17,2.23
1096,2006-12-17,2.148
1097,2006-12-17,2.186
1098,2006-12-17,2.0780000000000003
1099,2006-12-17,1.99
1100,2006-12-17,1.956
1101,2006-12-17,1.994
1102,2006-12-17,1.98
1103,2006-12-17,1.97
1104,2006-12-17,1.99
1105,2006-12-17,2.206
1106,2006-12-17,2.186
1107,2006-12-17,2.194
1108,2006-12-17,2.3979999999999997
1109,2006-12-17,2.374
1110,2006-12-17,2.376
1111,2006-12-17,2.234
1112,2006-12-17,2.222
1113,2006-12-17,2.192
1114,2006-12-17,2.224
1115,2006-12-17,2.214
1116,2006-12-17,2.248
1117,2006-12-17,2.23
1118,2006-12-17,2.23
1119,2006-12-17,2.2039999999999997
1120,2006-12-17,2.208
1121,2006-12-17,2.36
1122,2006-12-17,2.25
1123,2006-12-17,2.222
1124,2006-12-17,2.116
1125,2006-12-17,1.826
1126,2006-12-17,1.6960000000000002
1127,2006-12-17,1.666
1128,2006-12-17,1.69
1129,2006-12-17,1.7080000000000002
1130,2006-12-17,1.8559999999999999
1131,2006-12-17,1.8820000000000001
1132,2006-12-17,1.9800000000000002
1133,2006-12-17,1.85
1134,2006-12-17,1.7400000000000002
1135,2006-12-17,1.9680000000000002
1136,2006-12-17,1.9680000000000002
1137,2006-12-17,2.054
1138,2006-12-17,2.168
1139,2006-12-17,3.888
1140,2006-12-17,4.022
1141,2006-12-17,2.732
1142,2006-12-17,2.142
1143,2006-12-17,2.198
1144,2006-12-17,2.3619999999999997
1145,2006-12-17,2.36
1146,2006-12-17,2.332
1147,2006-12-17,2.34
1148,2006-12-17,2.3459999999999996
1149,2006-12-17,2.256
1150,2006-12-17,2.1719999999999997
1151,2006-12-17,2.134
1152,2006-12-17,2.072
1153,2006-12-17,3.504
1154,2006-12-17,3.764
1155,2006-12-17,2.088
1156,2006-12-17,2.082
1157,2006-12-17,2.074
1158,2006-12-17,2.076
1159,2006-12-17,2.062
1160,2006-12-17,2.102
1161,2006-12-17,2.088
1162,2006-12-17,2.074
1163,2006-12-17,2.08
1164,2006-12-17,2.076
1165,2006-12-17,2.072
1166,2006-12-17,2.088
1167,2006-12-17,2.086
1168,2006-12-17,2.078
1169,2006-12-17,2.108
1170,2006-12-17,2.094
1171,2006-12-17,2.076
1172,2006-12-17,2.086
1173,2006-12-17,2.082
1174,2006-12-17,2.064
1175,2006-12-17,2.146
1176,2006-12-17,2.268
1177,2006-12-17,2.106
1178,2006-12-17,2.094
1179,2006-12-17,2.098
1180,2006-12-17,2.108
1181,2006-12-17,2.09
1182,2006-12-17,2.056
1183,2006-12-17,1.812
1184,2006-12-17,1.684
1185,2006-12-17,1.692
1186,2006-12-17,1.706
1187,2006-12-17,1.696
1188,2006-12-17,1.544
1189,2006-12-17,1.542
1190,2006-12-17,1.534
1191,2006-12-17,1.55
1192,2006-12-17,1.544
1193,2006-12-17,1.534
1194,2006-12-17,1.562
1195,2006-12-17,1.57
1196,2006-12-17,1.59
1197,2006-12-17,1.584
1198,2006-12-17,1.566
1199,2006-12-17,1.558
1200,2006-12-17,1.556
1201,2006-12-17,1.548
1202,2006-12-17,1.554
1203,2006-12-17,1.554
1204,2006-12-17,1.546
1205,2006-12-17,1.548
1206,2006-12-17,1.542
1207,2006-12-17,1.548
1208,2006-12-17,1.542
1209,2006-12-17,1.54
1210,2006-12-17,1.75
1211,2006-12-17,1.836
1212,2006-12-17,2.0180000000000002
1213,2006-12-17,2.012
1214,2006-12-17,2.032
1215,2006-12-17,2.032
1216,2006-12-17,2.036
1217,2006-12-17,2.0340000000000003
1218,2006-12-17,2.028
1219,2006-12-17,2.016
1220,2006-12-17,2.016
1221,2006-12-17,2.012
1222,2006-12-17,2.0220000000000002
1223,2006-12-17,2.02
1224,2006-12-17,1.938
1225,2006-12-17,1.87
1226,2006-12-17,1.8820000000000001
1227,2006-12-17,1.8760000000000001
1228,2006-12-17,1.8760000000000001
1229,2006-12-17,2.258
1230,2006-12-17,3.184
1231,2006-12-17,1.8980000000000001
1232,2006-12-17,1.868
1233,2006-12-17,1.856
1234,2006-12-17,1.856
1235,2006-12-17,1.848
1236,2006-12-17,1.8800000000000001
1237,2006-12-17,1.912
1238,2006-12-17,1.8840000000000001
1239,2006-12-17,1.8940000000000001
1240,2006-12-17,1.9020000000000001
1241,2006-12-17,2.534
1242,2006-12-17,1.9220000000000002
1243,2006-12-17,2.058
1244,2006-12-17,2.42
1245,2006-12-17,2.2079999999999997
1246,2006-12-17,2.058
1247,2006-12-17,1.924
1248,2006-12-17,2.2
1249,2006-12-17,2.3739999999999997
1250,2006-12-17,2.504
1251,2006-12-17,2.522
1252,2006-12-17,2.5220000000000002
1253,2006-12-17,2.502
1254,2006-12-17,2.524
1255,2006-12-17,2.538
1256,2006-12-17,2.538
1257,2006-12-17,2.5180000000000002
1258,2006-12-17,2.516
1259,2006-12-17,2.508
1260,2006-12-17,2.492
1261,2006-12-17,2.49
1262,2006-12-17,2.784
1263,2006-12-17,2.972
1264,2006-12-17,2.654
1265,2006-12-17,2.4219999999999997
1266,2006-12-17,2.412
1267,2006-12-17,2.402
1268,2006-12-17,2.402
1269,2006-12-17,2.486
1270,2006-12-17,2.444
1271,2006-12-17,2.3739999999999997
1272,2006-12-17,2.368
1273,2006-12-17,2.372
1274,2006-12-17,2.368
1275,2006-12-17,2.364
1276,2006-12-17,2.376
1277,2006-12-17,2.3739999999999997
1278,2006-12-17,2.372
1279,2006-12-17,2.372
1280,2006-12-17,2.0940000000000003
1281,2006-12-17,2.098
1282,2006-12-17,2.114
1283,2006-12-17,2.288
1284,2006-12-17,2.388
1285,2006-12-17,2.4139999999999997
1286,2006-12-17,2.402
1287,2006-12-17,2.4000000000000004
1288,2006-12-17,2.394
1289,2006-12-17,2.562
1290,2006-12-17,2.588
1291,2006-12-17,2.6
1292,2006-12-17,2.4480000000000004
1293,2006-12-17,2.3640000000000003
1294,2006-12-17,2.338
1295,2006-12-17,2.312
1296,2006-12-17,2.3160000000000003
1297,2006-12-17,2.3280000000000003
1298,2006-12-17,2.3120000000000003
1299,2006-12-17,2.31
1300,2006-12-17,2.254
1301,2006-12-17,2.066
1302,2006-12-17,2.074
1303,2006-12-17,2.0839999999999996
1304,2006-12-17,2.074
1305,2006-12-17,1.934
1306,2006-12-17,1.954
1307,2006-12-17,2.14
1308,2006-12-17,2.1039999999999996
1309,2006-12-17,2.208
1310,2006-12-17,2.258
1311,2006-12-17,2.256
1312,2006-12-17,2.248
1313,2006-12-17,2.258
1314,2006-12-17,2.18
1315,2006-12-17,2.226
1316,2006-12-17,2.23
1317,2006-12-17,2.158
1318,2006-12-17,2.1319999999999997
1319,2006-12-17,3.1119999999999997
1320,2006-12-17,3.282
1321,2006-12-17,3.2239999999999998
1322,2006-12-17,3.222
1323,2006-12-17,4.584
1324,2006-12-17,5.646
1325,2006-12-17,3.154
1326,2006-12-17,3.056
1327,2006-12-17,3.1100000000000003
1328,2006-12-17,3.096
1329,2006-12-17,3.092
1330,2006-12-17,3.082
1331,2006-12-17,3.056
1332,2006-12-17,3.5300000000000002
1333,2006-12-17,4.992
1334,2006-12-17,4.976
1335,2006-12-17,4.954000000000001
1336,2006-12-17,4.964
1337,2006-12-17,5.006
1338,2006-12-17,4.9959999999999996
1339,2006-12-17,4.968
1340,2006-12-17,4.89
1341,2006-12-17,4.9
1342,2006-12-17,2.812
1343,2006-12-17,4.794
1344,2006-12-17,2.92
1345,2006-12-17,2.852
1346,2006-12-17,2.814
1347,2006-12-17,2.744
1348,2006-12-17,2.76
1349,2006-12-17,2.758
1350,2006-12-17,2.892
1351,2006-12-17,2.9659999999999997
1352,2006-12-17,2.9619999999999997
1353,2006-12-17,2.922
1354,2006-12-17,2.936
1355,2006-12-17,2.932
1356,2006-12-17,2.968
1357,2006-12-17,2.954
1358,2006-12-17,2.948
1359,2006-12-17,2.9419999999999997
1360,2006-12-17,2.93
1361,2006-12-17,2.906
1362,2006-12-17,2.906
1363,2006-12-17,2.8899999999999997
1364,2006-12-17,2.8899999999999997
1365,2006-12-17,2.8939999999999997
1366,2006-12-17,2.878
1367,2006-12-17,2.892
1368,2006-12-17,2.996
1369,2006-12-17,3.04
1370,2006-12-17,2.886
1371,2006-12-17,2.9
1372,2006-12-17,2.898
1373,2006-12-17,2.88
1374,2006-12-17,2.9059999999999997
1375,2006-12-17,2.862
1376,2006-12-17,2.856
1377,2006-12-17,4.904
1378,2006-12-17,4.942
1379,2006-12-17,4.864
1380,2006-12-17,4.868
1381,2006-12-17,4.876
1382,2006-12-17,4.81
1383,2006-12-17,4.79
1384,2006-12-17,4.784
1385,2006-12-17,4.806
1386,2006-12-17,4.834
1387,2006-12-17,4.856
1388,2006-12-17,4.844
1389,2006-12-17,4.9959999999999996
1390,2006-12-17,3.22
1391,2006-12-17,2.83
1392,2006-12-17,3.0580000000000003
1393,2006-12-17,2.868
1394,2006-12-17,2.886
1395,2006-12-17,2.828
1396,2006-12-17,2.8659999999999997
1397,2006-12-17,2.9299999999999997
1398,2006-12-17,2.896
1399,2006-12-17,2.8779999999999997
1400,2006-12-17,2.894
1401,2006-12-17,2.892
1402,2006-12-17,2.864
1403,2006-12-17,2.868
1404,2006-12-17,2.914
1405,2006-12-17,2.944
1406,2006-12-17,3.306
1407,2006-12-17,3.256
1408,2006-12-17,3.272
1409,2006-12-17,3.428
1410,2006-12-17,3.444
1411,2006-12-17,3.5700000000000003
1412,2006-12-17,3.6660000000000004
1413,2006-12-17,3.628
1414,2006-12-17,3.616
1415,2006-12-17,3.6319999999999997
1416,2006-12-17,3.618
1417,2006-12-17,3.592
1418,2006-12-17,3.708
1419,2006-12-17,3.66
1420,2006-12-17,3.5580000000000003
1421,2006-12-17,3.552
1422,2006-12-17,3.5820000000000003
1423,2006-12-17,3.798
1424,2006-12-17,3.73
1425,2006-12-17,3.696
1426,2006-12-17,3.7600000000000002
1427,2006-12-17,4.0040000000000004
1428,2006-12-17,3.97
1429,2006-12-17,3.9459999999999997
1430,2006-12-17,3.936
1431,2006-12-17,3.974
1432,2006-12-17,4.0200000000000005
1433,2006-12-17,4.084
1434,2006-12-17,4.096
1435,2006-12-17,3.874
1436,2006-12-17,3.5900000000000003
1437,2006-12-17,3.304
1438,2006-12-17,3.41
1439,2006-12-17,3.56
1440,2006-12-17,3.524
1441,2006-12-17,3.562
1442,2006-12-17,3.56
1443,2006-12-17,3.382
1444,2006-12-17,3.052
1445,2006-12-17,3.0599999999999996
1446,2006-12-17,3.058
1447,2006-12-17,3.0500000000000003
1448,2006-12-17,3.114
1449,2006-12-17,3.238
1450,2006-12-17,3.326
1451,2006-12-17,3.42
1452,2006-12-17,3.464
1453,2006-12-17,3.444
1454,2006-12-17,3.436
1455,2006-12-17,3.4499999999999997
1456,2006-12-17,3.4339999999999997
1457,2006-12-17,3.6599999999999997
1458,2006-12-17,3.532
1459,2006-12-17,3.4459999999999997
1460,2006-12-17,3.352
1461,2006-12-17,3.3379999999999996
1462,2006-12-17,3.356
1463,2006-12-17,3.356
1464,2006-12-17,3.332
1465,2006-12-17,3.596
1466,2006-12-17,3.6
1467,2006-12-17,3.6060000000000003
1468,2006-12-17,3.606
1469,2006-12-17,3.608
1470,2006-12-17,3.6220000000000003
1471,2006-12-17,3.624
1472,2006-12-17,3.968
1473,2006-12-17,3.818
1474,2006-12-17,3.756
1475,2006-12-17,3.496
1476,2006-12-17,3.508
1477,2006-12-17,3.556
1478,2006-12-17,3.8
1479,2006-12-17,3.7560000000000002
1480,2006-12-17,3.562
1481,2006-12-17,3.372
1482,2006-12-17,3.34
1483,2006-12-17,3.26
1484,2006-12-17,3.236
1485,2006-12-17,3.216
1486,2006-12-17,3.232
1487,2006-12-17,3.236
1488,2006-12-17,3.254
1489,2006-12-17,3.384
1490,2006-12-17,3.866
1491,2006-12-17,4.255999999999999
1492,2006-12-17,6.372
1493,2006-12-17,6.319999999999999
1494,2006-12-17,4.664
1495,2006-12-17,3.7399999999999998
1496,2006-12-17,3.726
1497,2006-12-17,3.75
1498,2006-12-17,3.748
1499,2006-12-17,3.746
1500,2006-12-17,3.662
1501,2006-12-17,3.552
1502,2006-12-17,3.55
1503,2006-12-17,3.6119999999999997
1504,2006-12-17,3.826
1505,2006-12-17,3.786
1506,2006-12-17,3.788
1507,2006-12-17,3.782
1508,2006-12-17,3.592
1509,2006-12-17,3.544
1510,2006-12-17,3.5500000000000003
1511,2006-12-17,3.562
1512,2006-12-17,3.568
1513,2006-12-17,3.528
1514,2006-12-17,3.7840000000000003
1515,2006-12-17,3.8160000000000003
1516,2006-12-17,3.804
1517,2006-12-17,3.794
1518,2006-12-17,3.766
1519,2006-12-17,3.7720000000000002
1520,2006-12-17,3.7600000000000002
1521,2006-12-17,3.844
1522,2006-12-17,3.812
1523,2006-12-17,3.806
1524,2006-12-17,3.79
1525,2006-12-17,4.0
1526,2006-12-17,3.856
1527,2006-12-17,3.908
1528,2006-12-17,4.218
1529,2006-12-17,4.206
1530,2006-12-17,4.228000000000001
1531,2006-12-17,4.414
1532,2006-12-17,4.364
1533,2006-12-17,4.343999999999999
1534,2006-12-17,4.346
1535,2006-12-17,4.378
1536,2006-12-17,4.489999999999999
1537,2006-12-17,4.438
1538,2006-12-17,4.08
1539,2006-12-17,3.916
1540,2006-12-17,3.964
1541,2006-12-17,3.302
1542,2006-12-17,2.7199999999999998
1543,2006-12-17,2.766
1544,2006-12-17,2.7680000000000002
1545,2006-12-17,2.754
1546,2006-12-17,2.808
1547,2006-12-17,4.326
1548,2006-12-17,4.222
1549,2006-12-17,3.572
1550,2006-12-17,2.436
1551,2006-12-17,2.4320000000000004
1552,2006-12-17,2.4480000000000004
1553,2006-12-17,2.466
1554,2006-12-17,2.454
1555,2006-12-17,2.3760000000000003
1556,2006-12-17,2.748
1557,2006-12-17,2.7619999999999996
1558,2006-12-17,2.382
1559,2006-12-17,2.364
1560,2006-12-17,2.354
1561,2006-12-17,2.342
1562,2006-12-17,2.302
1563,2006-12-17,2.298
1564,2006-12-17,2.3160000000000003
1565,2006-12-17,2.316
1566,2006-12-17,2.912
1567,2006-12-17,2.726
1568,2006-12-17,2.454
1569,2006-12-17,2.8960000000000004
1570,2006-12-17,3.602
1571,2006-12-17,3.796
1572,2006-12-17,4.39
1573,2006-12-17,5.268
1574,2006-12-17,4.028
1575,2006-12-17,3.8640000000000003
1576,2006-12-17,3.5700000000000003
1577,2006-12-17,3.3979999999999997
1578,2006-12-17,3.4139999999999997
1579,2006-12-17,3.5780000000000003
1580,2006-12-17,3.288
1581,2006-12-17,3.268
1582,2006-12-17,3.286
1583,2006-12-17,3.136
1584,2006-12-17,3.71
1585,2006-12-17,3.104
1586,2006-12-17,3.202
1587,2006-12-17,3.4120000000000004
1588,2006-12-17,3.468
1589,2006-12-17,3.19
1590,2006-12-17,3.2
1591,2006-12-17,2.986
1592,2006-12-17,2.718
1593,2006-12-17,2.678
1594,2006-12-17,2.572
1595,2006-12-17,2.554
1596,2006-12-17,2.484
1597,2006-12-17,2.498
1598,2006-12-17,2.73
1599,2006-12-17,2.838
1600,2006-12-17,2.524
1601,2006-12-17,2.598
1602,2006-12-17,2.702
1603,2006-12-17,2.79
1604,2006-12-17,2.7960000000000003
1605,2006-12-17,2.826
1606,2006-12-17,2.74
1607,2006-12-17,3.142
1608,2006-12-17,3.366
1609,2006-12-17,3.344
1610,2006-12-17,3.352
1611,2006-12-17,3.476
1612,2006-12-17,3.5220000000000002
1613,2006-12-17,3.754
1614,2006-12-17,3.944
1615,2006-12-17,4.042
1616,2006-12-17,4.852
1617,2006-12-17,4.844
1618,2006-12-17,4.086
1619,2006-12-17,4.1080000000000005
1620,2006-12-17,4.132000000000001
1621,2006-12-17,4.138
1622,2006-12-17,3.962
1623,2006-12-17,3.934
1624,2006-12-17,3.916
1625,2006-12-17,3.9059999999999997
1626,2006-12-17,3.8739999999999997
1627,2006-12-17,3.896
1628,2006-12-17,3.906
1629,2006-12-17,3.936
1630,2006-12-17,4.112
1631,2006-12-17,3.8459999999999996
1632,2006-12-17,3.814
1633,2006-12-17,3.9899999999999998
1634,2006-12-17,4.008
1635,2006-12-17,4.0040000000000004
1636,2006-12-17,4.03
1637,2006-12-17,3.942
1638,2006-12-17,3.694
1639,2006-12-17,3.69
1640,2006-12-17,3.67
1641,2006-12-17,3.67
1642,2006-12-17,3.628
1643,2006-12-17,3.634
1644,2006-12-17,3.9019999999999997
1645,2006-12-17,4.106
1646,2006-12-17,4.16
1647,2006-12-17,4.136
1648,2006-12-17,4.136
1649,2006-12-17,4.05
1650,2006-12-17,3.87
1651,2006-12-17,3.764
1652,2006-12-17,3.582
1653,2006-12-17,3.532
1654,2006-12-17,3.498
1655,2006-12-17,3.8280000000000003
1656,2006-12-17,4.148
1657,2006-12-17,3.9
1658,2006-12-17,3.47
1659,2006-12-17,3.344
1660,2006-12-17,3.342
1661,2006-12-17,3.3419999999999996
1662,2006-12-17,3.1639999999999997
1663,2006-12-17,3.154
1664,2006-12-17,3.252
1665,2006-12-17,3.378
1666,2006-12-17,3.412
1667,2006-12-17,3.404
1668,2006-12-17,3.388
1669,2006-12-17,3.376
1670,2006-12-17,3.364
1671,2006-12-17,3.368
1672,2006-12-17,3.37
1673,2006-12-17,3.382
1674,2006-12-17,3.4179999999999997
1675,2006-12-17,3.364
1676,2006-12-17,3.42
1677,2006-12-17,3.3739999999999997
1678,2006-12-17,3.356
1679,2006-12-17,3.376
1680,2006-12-17,3.562
1681,2006-12-17,3.6039999999999996
1682,2006-12-17,3.3579999999999997
1683,2006-12-17,3.396
1684,2006-12-17,3.3859999999999997
1685,2006-12-17,3.3760000000000003
1686,2006-12-17,3.38
1687,2006-12-17,3.372
1688,2006-12-17,3.38
1689,2006-12-17,3.4019999999999997
1690,2006-12-17,3.41
1691,2006-12-17,3.42
1692,2006-12-17,3.532
1693,2006-12-17,3.53
1694,2006-12-17,3.5100000000000002
1695,2006-12-17,3.4859999999999998
1696,2006-12-17,3.4819999999999998
1697,2006-12-17,3.4659999999999997
1698,2006-12-17,3.46
1699,2006-12-17,3.376
1700,2006-12-17,3.202
1701,2006-12-17,3.234
1702,2006-12-17,3.03
1703,2006-12-17,2.9659999999999997
1704,2006-12-17,3.1140000000000003
1705,2006-12-17,3.0540000000000003
1706,2006-12-17,2.906
1707,2006-12-17,2.744
1708,2006-12-17,2.7960000000000003
1709,2006-12-17,2.794
1710,2006-12-17,2.8
1711,2006-12-17,2.7840000000000003
1712,2006-12-17,2.774
1713,2006-12-17,2.7640000000000002
1714,2006-12-17,2.98
1715,2006-12-17,3.0
1716,2006-12-17,2.9859999999999998
1717,2006-12-17,2.994
1718,2006-12-17,2.998
1719,2006-12-17,2.996
1720,2006-12-17,3.002
1721,2006-12-17,2.9939999999999998
1722,2006-12-17,2.994
1723,2006-12-17,2.474
1724,2006-12-17,1.972
1725,2006-12-17,1.972
1726,2006-12-17,1.968
1727,2006-12-17,1.982
1728,2006-12-17,1.972
1729,2006-12-17,1.98
1730,2006-12-17,1.946
1731,2006-12-17,1.942
1732,2006-12-17,2.012
1733,2006-12-17,2.128
1734,2006-12-17,2.138
1735,2006-12-17,2.148
1736,2006-12-17,2.13
1737,2006-12-17,1.956
1738,2006-12-17,1.968
1739,2006-12-17,1.968
1740,2006-12-17,1.968
1741,2006-12-17,1.964
1742,2006-12-17,1.96
1743,2006-12-17,1.792
1744,2006-12-17,1.784
1745,2006-12-17,1.686
1746,2006-12-17,1.74
1747,2006-12-17,1.814
1748,2006-12-17,1.818
1749,2006-12-17,1.974
1750,2006-12-17,2.198
1751,2006-12-17,1.826
1752,2006-12-17,0.938
1753,2006-12-17,0.888
1754,2006-12-17,0.888
1755,2006-12-17,0.888
1756,2006-12-17,0.894
1757,2006-12-17,0.9019999999999999
1758,2006-12-17,0.9059999999999999
1759,2006-12-17,0.96
1760,2006-12-17,1.1360000000000001
1761,2006-12-17,1.124
1762,2006-12-17,1.124
1763,2006-12-17,1.124
1764,2006-12-17,1.12
1765,2006-12-17,1.106
1766,2006-12-17,1.112
1767,2006-12-17,1.066
1768,2006-12-17,1.002
1769,2006-12-17,1.102
1770,2006-12-17,1.116
1771,2006-12-17,1.114
1772,2006-12-17,1.12
1773,2006-12-17,1.158
1774,2006-12-17,1.27
1775,2006-12-17,1.46
1776,2006-12-17,1.172
1777,2006-12-17,1.0
1778,2006-12-17,0.878
1779,2006-12-17,0.844
1780,2006-12-17,0.846
1781,2006-12-17,0.8499999999999999
1782,2006-12-17,0.842
1783,2006-12-17,0.8340000000000001
1784,2006-12-17,0.6839999999999999
1785,2006-12-17,0.6639999999999999
1786,2006-12-17,0.6719999999999999
1787,2006-12-17,0.6799999999999999
1788,2006-12-17,0.46799999999999997
1789,2006-12-17,0.404
1790,2006-12-17,0.404
1791,2006-12-17,0.318
1792,2006-12-17,0.292
1793,2006-12-17,0.29
1794,2006-12-17,0.288
1795,2006-12-17,0.286
1796,2006-12-17,0.288
1797,2006-12-17,0.552
1798,2006-12-17,0.536
1799,2006-12-17,0.538
1800,2006-12-17,0.536
1801,2006-12-17,0.532
1802,2006-12-17,0.672
1803,2006-12-17,0.77
1804,2006-12-17,0.762
1805,2006-12-17,0.762
1806,2006-12-17,0.764
1807,2006-12-17,0.768
1808,2006-12-17,0.76
1809,2006-12-17,0.758
1810,2006-12-17,0.666
1811,2006-12-17,0.644
1812,2006-12-17,0.644
1813,2006-12-17,0.64
1814,2006-12-17,0.638
1815,2006-12-17,0.776
1816,2006-12-17,0.8320000000000001
1817,2006-12-17,0.8360000000000001
1818,2006-12-17,0.8400000000000001
1819,2006-12-17,0.8340000000000001
1820,2006-12-17,0.8320000000000001
1821,2006-12-17,0.8260000000000001
1822,2006-12-17,0.8240000000000001
1823,2006-12-17,0.8160000000000001
1824,2006-12-17,0.812
1825,2006-12-17,0.6799999999999999
1826,2006-12-17,0.626
1827,2006-12-17,0.62
1828,2006-12-17,0.624
1829,2006-12-17,0.418
1830,2006-12-17,0.398
1831,2006-12-17,0.392
1832,2006-12-17,0.39
1833,2006-12-17,0.394
1834,2006-12-17,0.396
1835,2006-12-18,0.404
1836,2006-12-18,0.294
1837,2006-12-18,0.208
1838,2006-12-18,0.206
1839,2006-12-18,0.206
1840,2006-12-18,0.206
1841,2006-12-18,0.204
1842,2006-12-18,0.204
1843,2006-12-18,0.212
1844,2006-12-18,0.45
1845,2006-12-18,0.44
1846,2006-12-18,0.44
1847,2006-12-18,0.442
1848,2006-12-18,0.446
1849,2006-12-18,0.446
1850,2006-12-18,0.442
1851,2006-12-18,0.442
1852,2006-12-18,0.436
1853,2006-12-18,0.438
1854,2006-12-18,0.44399999999999995
1855,2006-12-18,0.436
1856,2006-12-18,0.454
1857,2006-12-18,0.616
1858,2006-12-18,0.612
1859,2006-12-18,0.608
1860,2006-12-18,0.608
1861,2006-12-18,0.608
1862,2006-12-18,0.602
1863,2006-12-18,0.602
1864,2006-12-18,0.6
1865,2006-12-18,0.6
1866,2006-12-18,0.542
1867,2006-12-18,0.426
1868,2006-12-18,0.23
1869,2006-12-18,0.202
1870,2006-12-18,0.202
1871,2006-12-18,0.202
1872,2006-12-18,0.204
1873,2006-12-18,0.204
1874,2006-12-18,0.204
1875,2006-12-18,0.206
1876,2006-12-18,0.204
1877,2006-12-18,0.204
1878,2006-12-18,0.202
1879,2006-12-18,0.202
1880,2006-12-18,0.202
1881,2006-12-18,0.202
1882,2006-12-18,0.202
1883,2006-12-18,0.4
1884,2006-12-18,0.444
1885,2006-12-18,0.442
1886,2006-12-18,0.442
1887,2006-12-18,0.436
1888,2006-12-18,0.43
1889,2006-12-18,0.428
1890,2006-12-18,0.418
1891,2006-12-18,0.42
1892,2006-12-18,0.422
1893,2006-12-18,0.422
1894,2006-12-18,0.426
1895,2006-12-18,0.426
1896,2006-12-18,0.43
1897,2006-12-18,0.43
1898,2006-12-18,0.47
1899,2006-12-18,0.606
1900,2006-12-18,0.606
1901,2006-12-18,0.604
1902,2006-12-18,0.594
1903,2006-12-18,0.594
1904,2006-12-18,0.598
1905,2006-12-18,0.55
1906,2006-12-18,0.372
1907,2006-12-18,0.37
1908,2006-12-18,0.226
1909,2006-12-18,0.386
1910,2006-12-18,0.40399999999999997
1911,2006-12-18,0.40399999999999997
1912,2006-12-18,0.41
1913,2006-12-18,0.408
1914,2006-12-18,0.40399999999999997
1915,2006-12-18,0.40399999999999997
1916,2006-12-18,0.40199999999999997
1917,2006-12-18,0.39799999999999996
1918,2006-12-18,0.39999999999999997
1919,2006-12-18,0.39599999999999996
1920,2006-12-18,0.39199999999999996
1921,2006-12-18,0.644
1922,2006-12-18,0.626
1923,2006-12-18,0.626
1924,2006-12-18,0.622
1925,2006-12-18,0.62
1926,2006-12-18,0.618
1927,2006-12-18,0.622
1928,2006-12-18,0.62
1929,2006-12-18,0.622
1930,2006-12-18,0.626
1931,2006-12-18,0.628
1932,2006-12-18,0.626
1933,2006-12-18,0.624
1934,2006-12-18,0.624
1935,2006-12-18,0.622
1936,2006-12-18,0.512
1937,2006-12-18,0.432
1938,2006-12-18,0.428
1939,2006-12-18,0.426
1940,2006-12-18,0.418
1941,2006-12-18,0.584
1942,2006-12-18,0.374
1943,2006-12-18,0.376
1944,2006-12-18,0.38
